id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
72PQGMhrEcIuWH-S44TprA,myers-and-chang-boston,Myers & Chang,https://s3-media1.fl.yelpcdn.com/bphoto/aJsd15Ml63unh2Jsyuu39w/o.jpg,False,https://www.yelp.com/biz/myers-and-chang-boston?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,1742,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 42.3438187315924, 'longitude': -71.066250270967}","['delivery', 'pickup']",$$,"{'address1': '1145 Washington St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02118', 'country': 'US', 'state': 'MA', 'display_address': ['1145 Washington St', 'Boston, MA 02118']}",+16175425200,(617) 542-5200,607.0314234733801
t7nSk_D0X8vZDSJi0Xnh2A,jp-seafood-cafe-jamaica-plain,JP Seafood Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/GRnJZ7p-rvtNNwlypIzueg/o.jpg,False,https://www.yelp.com/biz/jp-seafood-cafe-jamaica-plain?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,348,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 42.310854779926, 'longitude': -71.1144268512726}",['delivery'],$$,"{'address1': '730 Centre St', 'address2': '', 'address3': '', 'city': 'Jamaica Plain', 'zip_code': '02130', 'country': 'US', 'state': 'MA', 'display_address': ['730 Centre St', 'Jamaica Plain, MA 02130']}",+16179835177,(617) 983-5177,5432.908436599699
mNjI-BGs-FMaZCdwgP_8uA,hokkaido-ramen-santouka-harvard-square-cambridge,Hokkaido Ramen Santouka - Harvard Square,https://s3-media3.fl.yelpcdn.com/bphoto/pfbU5nHXmjAmuf9RZ4fNLg/o.jpg,False,https://www.yelp.com/biz/hokkaido-ramen-santouka-harvard-square-cambridge?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,1368,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 42.3722, 'longitude': -71.11582}","['delivery', 'pickup']",$$,"{'address1': '1 Bow St', 'address2': None, 'address3': 'Boston Harvard Square', 'city': 'Cambridge', 'zip_code': '02138', 'country': 'US', 'state': 'MA', 'display_address': ['1 Bow St', 'Boston Harvard Square', 'Cambridge, MA 02138']}",+16179451460,(617) 945-1460,4562.592223095612
InRldLipGq6NdQ_kloORwg,shoyu-chinese-and-japanese-cuisine-saugus,Shoyu Chinese & Japanese cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/s-34JXZtSOXGAc5GETuMjQ/o.jpg,False,https://www.yelp.com/biz/shoyu-chinese-and-japanese-cuisine-saugus?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,187,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 42.493415, 'longitude': -71.015567}","['delivery', 'pickup']",$$,"{'address1': '124 Broadway', 'address2': 'Unit D', 'address3': '', 'city': 'Saugus', 'zip_code': '01906', 'country': 'US', 'state': 'MA', 'display_address': ['124 Broadway', 'Unit D', 'Saugus, MA 01906']}",+17812332888,(781) 233-2888,16819.797529196483
jGSR-B49PETQILO-PUNXIg,sushico-newton,SushiCo,https://s3-media3.fl.yelpcdn.com/bphoto/WygfG4wgx4rkBT8dXA4ZFw/o.jpg,False,https://www.yelp.com/biz/sushico-newton?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,24,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 42.33063, 'longitude': -71.1919}",[],,"{'address1': '761 Beacon St', 'address2': '', 'address3': None, 'city': 'Newton', 'zip_code': '02459', 'country': 'US', 'state': 'MA', 'display_address': ['761 Beacon St', 'Newton, MA 02459']}",+16179162003,(617) 916-2003,10108.693609657927
C3-m3wOZfYp7tNqKyHUcGQ,sunny-cafe-boston,Sunny Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/N_YEQeV3NtQ_j_4_KSbh1Q/o.jpg,False,https://www.yelp.com/biz/sunny-cafe-boston?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,89,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 42.386834, 'longitude': -71.006882}","['delivery', 'pickup']",$,"{'address1': '1000 Bennington St', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02128', 'country': 'US', 'state': 'MA', 'display_address': ['1000 Bennington St', 'Boston, MA 02128']}",+18572562188,(857) 256-2188,6839.926521792907
SDzVv7sbSLZBydKqi4NTeQ,hoshi-ya-sushi-brighton-2,Hoshi Ya Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/se_t4uZ6r01dLZLydb3v3Q/o.jpg,False,https://www.yelp.com/biz/hoshi-ya-sushi-brighton-2?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,163,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 42.34921, 'longitude': -71.16295}","['delivery', 'pickup']",$$,"{'address1': '529 Washington St', 'address2': '', 'address3': '', 'city': 'Brighton', 'zip_code': '02135', 'country': 'US', 'state': 'MA', 'display_address': ['529 Washington St', 'Brighton, MA 02135']}",+16172548808,(617) 254-8808,7534.439163238374
QL8fsS-UHBKuf6hcm_5fsg,aji-newtonville,Aji,https://s3-media4.fl.yelpcdn.com/bphoto/oSKyfyDFhLKaFKBF0-6gaA/o.jpg,False,https://www.yelp.com/biz/aji-newtonville?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,162,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 42.3493377864361, 'longitude': -71.2067853659391}","['delivery', 'pickup']",$$,"{'address1': '340 Walnut St', 'address2': '', 'address3': '', 'city': 'Newtonville', 'zip_code': '02460', 'country': 'US', 'state': 'MA', 'display_address': ['340 Walnut St', 'Newtonville, MA 02460']}",+16179652801,(617) 965-2801,11129.13033947886
gHqqhP1k-vmrRopjwx_1Vw,sushi-time-boston,Sushi Time,https://s3-media3.fl.yelpcdn.com/bphoto/Am4BJFvX1gn4FaGQNYE7yg/o.jpg,False,https://www.yelp.com/biz/sushi-time-boston?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,89,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 42.35617084291959, 'longitude': -71.06071128404702}","['delivery', 'pickup']",$,"{'address1': '417 Washington St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02108', 'country': 'US', 'state': 'MA', 'display_address': ['417 Washington St', 'Boston, MA 02108']}",+16172927610,(617) 292-7610,1267.5982950171206
7fm9fi0K5nzXZ7edP24bJw,cubist-circle-weymouth,Cubist Circle,https://s3-media1.fl.yelpcdn.com/bphoto/cX3DpYKyz3HAyLV38rWihQ/o.jpg,False,https://www.yelp.com/biz/cubist-circle-weymouth?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,74,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]",4.5,"{'latitude': 42.204045, 'longitude': -70.951759}","['delivery', 'pickup']",,"{'address1': '625 Washington St', 'address2': '', 'address3': None, 'city': 'Weymouth', 'zip_code': '02188', 'country': 'US', 'state': 'MA', 'display_address': ['625 Washington St', 'Weymouth, MA 02188']}",+17818032721,(781) 803-2721,18769.68837262877
NJsT9kBEOW3uyPcvmZrfJA,yume-ga-arukara-cambridge-2,Yume Ga Arukara,https://s3-media2.fl.yelpcdn.com/bphoto/mA4h5xJC4VvUdQTmjgvJRg/o.jpg,False,https://www.yelp.com/biz/yume-ga-arukara-cambridge-2?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,492,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 42.387225, 'longitude': -71.118534}",['delivery'],$$,"{'address1': '1815 Massachusetts Ave', 'address2': '', 'address3': None, 'city': 'Cambridge', 'zip_code': '02140', 'country': 'US', 'state': 'MA', 'display_address': ['1815 Massachusetts Ave', 'Cambridge, MA 02140']}",,,5854.2329178607215
yBIN7uSzd5saehWA1I_GBw,row-34-boston,Row 34,https://s3-media3.fl.yelpcdn.com/bphoto/tIuW-qU7mKWomK09KdhnTw/o.jpg,False,https://www.yelp.com/biz/row-34-boston?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,1578,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 42.3495808510305, 'longitude': -71.0475044128162}",['delivery'],$$$,"{'address1': '383 Congress St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02210', 'country': 'US', 'state': 'MA', 'display_address': ['383 Congress St', 'Boston, MA 02210']}",+16175535900,(617) 553-5900,1960.4098750144674
UOh7UdNocP9q5tPwAXipAg,gyu-kaku-japanese-bbq-brookline,Gyu-Kaku Japanese BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/mNBn4z67oAdw4loOKs8MZg/o.jpg,False,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-brookline?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,826,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 42.3464102, 'longitude': -71.1070482}","['pickup', 'delivery']",$$,"{'address1': '1002 Beacon St', 'address2': '', 'address3': '', 'city': 'Brookline', 'zip_code': '02446', 'country': 'US', 'state': 'MA', 'display_address': ['1002 Beacon St', 'Brookline, MA 02446']}",+16172646190,(617) 264-6190,2946.8055717938546
649v8r6-OuBX_FujKlFhww,sushi-kappo-toraya-arlington,Sushi Kappo Toraya,https://s3-media4.fl.yelpcdn.com/bphoto/3ESeqJl06uV2xQR_ET6gaQ/o.jpg,False,https://www.yelp.com/biz/sushi-kappo-toraya-arlington?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,376,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 42.416661004004, 'longitude': -71.158679377543}",['delivery'],$$,"{'address1': '795 Massachusetts Ave', 'address2': None, 'address3': '', 'city': 'Arlington', 'zip_code': '02476', 'country': 'US', 'state': 'MA', 'display_address': ['795 Massachusetts Ave', 'Arlington, MA 02476']}",+17817772142,(781) 777-2142,10494.477476888644
wpZsI3rgyF6wJLRWxEeK3w,yama-japanese-restaurant-wellesley,Yama Japanese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/FUmcijPj1fKEhOkRdA6vFw/o.jpg,False,https://www.yelp.com/biz/yama-japanese-restaurant-wellesley?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,176,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 42.313714697957, 'longitude': -71.2731445580721}",['delivery'],$$,"{'address1': '245 Washington St', 'address2': 'Fl 2', 'address3': '', 'city': 'Wellesley', 'zip_code': '02481', 'country': 'US', 'state': 'MA', 'display_address': ['245 Washington St', 'Fl 2', 'Wellesley, MA 02481']}",+17814318886,(781) 431-8886,17050.229620438466
FKjx23kPhekn1RavfXyf-g,one-ramen-and-sushi-cambridge-2,One Ramen & Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/Qcr1bsuZVziYFx-p6KE16g/o.jpg,False,https://www.yelp.com/biz/one-ramen-and-sushi-cambridge-2?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,140,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 42.38513, 'longitude': -71.11924}","['delivery', 'pickup']",$$,"{'address1': '1759 Massachusetts Ave', 'address2': None, 'address3': None, 'city': 'Cambridge', 'zip_code': '02140', 'country': 'US', 'state': 'MA', 'display_address': ['1759 Massachusetts Ave', 'Cambridge, MA 02140']}",+16178646299,(617) 864-6299,5716.479577504618
0KQPHFXqOj4LhZCrlH7GXw,teriyaki-house-boston,Teriyaki House,https://s3-media2.fl.yelpcdn.com/bphoto/VQ3_SKhibsJ7YsGRjmOMVg/o.jpg,False,https://www.yelp.com/biz/teriyaki-house-boston?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,359,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"{'latitude': 42.3427099, 'longitude': -71.05637}","['delivery', 'pickup']",$,"{'address1': '32 W Broadway', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02127', 'country': 'US', 'state': 'MA', 'display_address': ['32 W Broadway', 'Boston, MA 02127']}",+16172692000,(617) 269-2000,1349.4997358100284
IBKD2lY-swCe_7DZ69B-Uw,ocean-sushi-melrose,Ocean Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/ObP-b7wnl4cv1GPjuhL5PA/o.jpg,False,https://www.yelp.com/biz/ocean-sushi-melrose?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,321,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 42.4410327, 'longitude': -71.0682933}","['delivery', 'pickup']",$$,"{'address1': '16 Oak Grove Ave', 'address2': '', 'address3': '', 'city': 'Melrose', 'zip_code': '02176', 'country': 'US', 'state': 'MA', 'display_address': ['16 Oak Grove Ave', 'Melrose, MA 02176']}",+17813889000,(781) 388-9000,10359.484592945719
QuIW7rtR_8UExTaq6jXamg,mix-it-restaurant-sushi-bar-cambridge,Mix-It Restaurant - Sushi Bar,https://s3-media3.fl.yelpcdn.com/bphoto/luSVPtl0Ut9vXsfxP1au3w/o.jpg,False,https://www.yelp.com/biz/mix-it-restaurant-sushi-bar-cambridge?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,184,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 42.3823901, 'longitude': -71.1199058}","['delivery', 'pickup']",$$,"{'address1': '1678 Massachusetts Ave', 'address2': '', 'address3': '', 'city': 'Cambridge', 'zip_code': '02138', 'country': 'US', 'state': 'MA', 'display_address': ['1678 Massachusetts Ave', 'Cambridge, MA 02138']}",+16175470212,(617) 547-0212,5544.551143965737
xsFTI638RDYkcr7vxccL9Q,sakura-sunakku-boston,Sakura Sunakku,https://s3-media2.fl.yelpcdn.com/bphoto/i6p4YqV5UqTImOWKXTMKHQ/o.jpg,False,https://www.yelp.com/biz/sakura-sunakku-boston?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,146,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 42.35161, 'longitude': -71.06095}","['pickup', 'delivery']",$,"{'address1': '42 Beach St', 'address2': 'Ste 101', 'address3': '', 'city': 'Boston', 'zip_code': '02111', 'country': 'US', 'state': 'MA', 'display_address': ['42 Beach St', 'Ste 101', 'Boston, MA 02111']}",+17818883897,(781) 888-3897,944.1544091590588
FVS5EJ9-sqZzJ0enRAs2jw,poke-by-love-art-boston,POKE by Love Art,https://s3-media2.fl.yelpcdn.com/bphoto/NzN_skav0NzNpmxqj3nhZw/o.jpg,False,https://www.yelp.com/biz/poke-by-love-art-boston?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,57,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.0,"{'latitude': 42.3655242237644, 'longitude': -71.0594750934082}","['delivery', 'pickup']",,"{'address1': '103 Beverly St', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02114', 'country': 'US', 'state': 'MA', 'display_address': ['103 Beverly St', 'Boston, MA 02114']}",+16175880889,(617) 588-0889,2191.1221748334883
Oj5Seggqo_2FfKSjcAg7yw,empire-boston-5,Empire,https://s3-media2.fl.yelpcdn.com/bphoto/T5wwfB6_RsuasfZX-H6Vpg/o.jpg,False,https://www.yelp.com/biz/empire-boston-5?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,579,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"{'latitude': 42.3529147863218, 'longitude': -71.0455799102783}","['delivery', 'pickup']",$$$,"{'address1': '1 Marina Park Dr', 'address2': None, 'address3': None, 'city': 'Boston', 'zip_code': '02210', 'country': 'US', 'state': 'MA', 'display_address': ['1 Marina Park Dr', 'Boston, MA 02210']}",+16172950001,(617) 295-0001,2183.0867601513382
zkUgoHp4cyCpOyrJKofX6A,cafe-mami-cambridge-4,Cafe Mami,https://s3-media3.fl.yelpcdn.com/bphoto/gr5MeSDD6bcJqrHOEqljLg/o.jpg,False,https://www.yelp.com/biz/cafe-mami-cambridge-4?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,550,"[{'alias': 'japacurry', 'title': 'Japanese Curry'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 42.3874328923611, 'longitude': -71.1186972562476}",['delivery'],$$,"{'address1': '1815 Massachusetts Ave', 'address2': '', 'address3': '', 'city': 'Cambridge', 'zip_code': '02140', 'country': 'US', 'state': 'MA', 'display_address': ['1815 Massachusetts Ave', 'Cambridge, MA 02140']}",+16175479130,(617) 547-9130,5880.424282587815
Fb-8D9UuhdkiM53qlr48Dg,nagoya-medford,Nagoya,https://s3-media1.fl.yelpcdn.com/bphoto/eDATUULoorhWRqd3CDqlkg/o.jpg,False,https://www.yelp.com/biz/nagoya-medford?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,55,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 42.4180153, 'longitude': -71.1083992}","['delivery', 'pickup']",$$,"{'address1': '38 Riverside Ave', 'address2': '', 'address3': None, 'city': 'Medford', 'zip_code': '02155', 'country': 'US', 'state': 'MA', 'display_address': ['38 Riverside Ave', 'Medford, MA 02155']}",+17813917777,(781) 391-7777,8379.736597880605
e5NkcMnq-ho9XaoSVXw1ZQ,u-sushi-brookline,U-Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/0z5P8RCT7qCuKKKtKBCwNg/o.jpg,False,https://www.yelp.com/biz/u-sushi-brookline?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,166,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 42.34105, 'longitude': -71.12407}","['delivery', 'pickup']",$$,"{'address1': '1393 Beacon St', 'address2': '', 'address3': '', 'city': 'Brookline', 'zip_code': '02446', 'country': 'US', 'state': 'MA', 'display_address': ['1393 Beacon St', 'Brookline, MA 02446']}",+16172781688,(617) 278-1688,4437.491767792504
BgCtP10MAnlp-M8PR5kMkg,shiki-brookline,Shiki,https://s3-media3.fl.yelpcdn.com/bphoto/WOqNR8H3J1ml8fyeSc3esw/o.jpg,False,https://www.yelp.com/biz/shiki-brookline?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,302,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 42.34357, 'longitude': -71.122903}",['delivery'],$$,"{'address1': '9 Babcock St', 'address2': '', 'address3': '', 'city': 'Brookline', 'zip_code': '02445', 'country': 'US', 'state': 'MA', 'display_address': ['9 Babcock St', 'Brookline, MA 02445']}",+16177380200,(617) 738-0200,4272.059479954489
ChzM9HTXqqe0VdXSbMGoqQ,red-lantern-boston,Red Lantern,https://s3-media2.fl.yelpcdn.com/bphoto/OpfDVHrPbYlLIGNvdIsaCQ/o.jpg,False,https://www.yelp.com/biz/red-lantern-boston?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,705,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 42.348503112793, 'longitude': -71.073356628418}","['delivery', 'pickup']",$$$,"{'address1': '39 Stanhope St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02116', 'country': 'US', 'state': 'MA', 'display_address': ['39 Stanhope St', 'Boston, MA 02116']}",+16172623900,(617) 262-3900,188.60544188539893
yg1onzPFULGaEFT81CBmeQ,seoul-boston-boston-2,Seoul - Boston,https://s3-media2.fl.yelpcdn.com/bphoto/2vbip9JrTt_dH5RyiP9kPQ/o.jpg,False,https://www.yelp.com/biz/seoul-boston-boston-2?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,316,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 42.3610198616213, 'longitude': -71.0648617625035}","['delivery', 'pickup']",$$,"{'address1': '156 Cambridge St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02114', 'country': 'US', 'state': 'MA', 'display_address': ['156 Cambridge St', 'Boston, MA 02114']}",+16179736680,(617) 973-6680,1556.3448383346417
E4mMpp3fdF-Ngles_KhIAw,fuji-at-hsp-boston-2,Fuji at HSP,https://s3-media2.fl.yelpcdn.com/bphoto/Ky9ak5Kcqdt2WHlNo3r_Fw/o.jpg,False,https://www.yelp.com/biz/fuji-at-hsp-boston-2?adjust_creative=wthJPTmKTKIWSlWcsujVAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wthJPTmKTKIWSlWcsujVAA,2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 42.35466, 'longitude': -71.05482}",[],,"{'address1': '100 High St', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02110', 'country': 'US', 'state': 'MA', 'display_address': ['100 High St', 'Boston, MA 02110']}",+18572398326,(857) 239-8326,1503.0773587505607
